place_id,poi_type,name,primary_type,latitude,longitude,areas_found_in,n_areas
ChIJa80VQCQb6zkR9ScIZedesOw,office,Naniram Bhawan,corporate_office,27.7130746,85.37204249999999,Boudha stupa,1
ChIJMf7aSnsZ6zkR7nDtmiPaUjg,office,unitech education,corporate_office,27.7180051,85.34859949999999,Boudha stupa,1
ChIJ2RQ-dwUZ6zkRjwDiHHlLqM4,office,Anamol Multipurpose Co-operative Ltd.,corporate_office,27.7180299,85.3485844,Boudha stupa,1
ChIJfxSSiQ0Z6zkRJOYGMODUxLQ,office,Innovative Interior P.Ltd.,corporate_office,27.7279573,85.350158,Boudha stupa,1
ChIJd7APTOwZ6zkRQuvnvcjWoko,office,Shreejan Dai's Place,corporate_office,27.7256145,85.3487423,Boudha stupa,1
ChIJC4E_ZZYb6zkR__lQaGSc3YA,office,AMDA Nepal (Association of Medical Doctors of Asia-Nepal),corporate_office,27.7239353,85.3757127,Boudha stupa,1
ChIJJ_4GGyob6zkRStF-dbpaS7c,office,L P TYRE & AUTO PARTS CENTER,corporate_office,27.7136559,85.3729791,Boudha stupa,1
ChIJdYscRHsZ6zkRbVaYWz1VLhE,office,Jurist Link Law Firm,corporate_office,27.717172,85.34863969999999,Boudha stupa,1
ChIJs7r8MgAZ6zkRSSmXherwsmo,office,Golden Birds Group pvt ltdnepaliharulaithagnecompanipaisalutnekamgarne,corporate_office,27.7256706,85.348653,Boudha stupa,1
ChIJqbRlTLoZ6zkRbwQ56r6f2Tg,office,R. S. Enterprises Pvt. Ltd.,corporate_office,27.7280592,85.3499314,Boudha stupa,1
ChIJx1dbJgAZ6zkR5QcdNpHVIkc,office,Hotel Pokhara Village & Spa (Sales Office),hotel,27.7286231,85.3502905,Boudha stupa,1
ChIJjbRqTgAZ6zkRbzZwSegG5d0,office,Dream Vacation Holidays,corporate_office,27.7292789,85.35082899999999,Boudha stupa,1
ChIJu2gwqQkZ6zkReEVTC5ihquo,office,Angarakshak Security Pvt.Ltd.,corporate_office,27.7221115,85.3476724,Boudha stupa,1
ChIJBb_NzGQZ6zkRqmjs42ut-c4,office,DBA Soft Tech,corporate_office,27.7180716,85.348069,Boudha stupa,1
ChIJNeAyM3sZ6zkRMxb-z53Uwxg,office,Marmat sewa,corporate_office,27.7180488,85.348073,Boudha stupa,1
ChIJW-M7eAAZ6zkRtqCey1Jzm_M,office,Vedanta Publication Pvt. Ltd.,corporate_office,27.7223222,85.3475737,Boudha stupa,1
ChIJe9_fInAZ6zkR6e2-WWm0zzA,office,Technosys Innovation Center,corporate_office,27.7136567,85.3504524,Boudha stupa,1
ChIJZbjoTFwZ6zkRbSAvEctTDdk,office,Arch Analytics,corporate_office,27.7165021,85.3485462,Boudha stupa,1
ChIJ14s-KwAZ6zkRqGEyutAJXmw,office,Chabahil bhagawati marga,corporate_office,27.7165662,85.3484943,Boudha stupa,1
ChIJJduBFuIZ6zkRiip59zwGGXQ,office,Landmark Complex,corporate_office,27.7165662,85.3484943,Boudha stupa,1
ChIJgRtNQQAb6zkR5kPBeY4T-Gw,office,Creative Innovation,corporate_office,27.7218763,85.3765734,Boudha stupa,1
ChIJ2cGOVLwZ6zkRkS6rcJs4-Ck,office,Margeen Media & Events,corporate_office,27.717195,85.3480452,Boudha stupa,1
ChIJy24w6vcZ6zkRHpvfXMtI6PE,office,Daju Bhai Law Firm,corporate_office,27.7221875,85.34706249999999,Boudha stupa,1
ChIJ49r3jvIZ6zkRoy0OMAYDYHk,office,Suvedas Tech Pvt.Ltd.,corporate_office,27.7206062,85.3469966,Boudha stupa,1
ChIJW2Fo9EQZ6zkRzVK3vmBd3Q4,office,Kadambari Multinational Group Pvt. Ltd.,corporate_office,27.7258298,85.3478274,Boudha stupa,1
ChIJw-fvi3sZ6zkRXKlK9Y4RdX0,office,Scientiology Volunter Ministers Headquaters,corporate_office,27.7140469,85.3494583,Boudha stupa,1
ChIJCeGuRgAZ6zkRa3dTq9DBqUw,office,Nepal Adventure Academy,corporate_office,27.718452900000003,85.3472998,Boudha stupa,1
ChIJF6QO1mQZ6zkR_SojL8uIg2Q,office,ATR Learning center,corporate_office,27.7184543,85.347297,Boudha stupa,1
ChIJd1C8DAAZ6zkRBZ5us_KPyVY,office,Nepal Buddhist News,corporate_office,27.7201117,85.3469772,Boudha stupa,1
ChIJnbXtHgAb6zkR5MJy9vydgJk,office,Pasang Lama,corporate_office,27.7273768,85.3753685,Boudha stupa,1
ChIJEfintmUZ6zkR1vtMwt5EPY0,office,श्रीजनशिल सेभिङ्ग एण्ड क्रेडिट सहकारी संस्था लि.,corporate_office,27.7220869,85.3468924,Boudha stupa,1
ChIJb3nO6fkZ6zkRFqlk9NwVxjg,office,AastaSiddhi Jyotish Sewa,corporate_office,27.7140845,85.3492945,Boudha stupa,1
ChIJx8RpKmUZ6zkRLXy6LbZem1Q,office,Ujyalo Sampad Savings & Credit Co-operative Ltd.,corporate_office,27.7182731,85.34724489999999,Boudha stupa,1
ChIJgZyjPl4Z6zkR4MadLaHCuhk,office,Aarohan Saving And Credit,corporate_office,27.7309999,85.351339,Boudha stupa,1
ChIJi4chz24b6zkRTYUGMkPyUJE,parking_space,Boudha Parking,parking,27.7204861,85.362098,Boudha stupa,1
ChIJX9EveSgb6zkR6PdeWLhHO7U,parking_space,Boudha Siddhartha Parking,parking_lot,27.7202061,85.36162209999999,Boudha stupa,1
ChIJq76SYQAb6zkRHBPwukw5Bb8,parking_space,New Pay parking,parking_lot,27.7219222,85.3604902,Boudha stupa,1
ChIJgRJfIAAb6zkR9YW2sGNEWZQ,parking_space,Fulbari bike and car parking,parking_lot,27.7222994,85.3631419,Boudha stupa,1
ChIJC_OyaQAb6zkRbiyDzytWTxQ,parking_space,Boudha paid parking,parking_garage,27.7199749,85.36160629999999,Boudha stupa,1
ChIJKcFbaQAb6zkRb4yCaIMBIDE,parking_space,Boudha gate bike parking and washing,parking,27.7198045,85.36211209999999,Boudha stupa,1
ChIJ95ZFLIQb6zkRTU5SQ0P3vdw,parking_space,Dharatole parking,parking,27.7227107,85.3608766,Boudha stupa,1
ChIJt3FAbgAb6zkRUBIRhpfvRrE,parking_space,Car Park,parking_garage,27.7207122,85.36362710000002,Boudha stupa,1
ChIJgwdVOz0b6zkRz8AW1EqpEXQ,parking_space,Auto Clinic (Parking/ Auto Care/ Car Wash),parking_garage,27.7211422,85.36406559999999,Boudha stupa,1
ChIJS-rCnwEb6zkR3DFrcJ3UeM0,parking_space,DB Auto Parking,parking_lot,27.7199357,85.3646235,Boudha stupa,1
ChIJLw7nUyIb6zkR00UWjOG6v7Y,parking_space,Boudhanath Stupa Paid Car Parking area,parking_lot,27.7212981,85.3575479,Boudha stupa,1
ChIJAe7SHOcb6zkRqTODvoJ5iV0,parking_space,Hyatt Regency Parking yard,parking_lot,27.721401,85.35581409999999,Boudha stupa,1
ChIJq854WwAb6zkRCA3S1NLHt58,parking_space,Ramheti boudha,parking_lot,27.726217,85.3650586,Boudha stupa,1
ChIJ6R3PBAAb6zkRFi4CalN9--Q,parking_space,Triple Seven Parking,parking_lot,27.725672,85.36616099999999,Boudha stupa,1
ChIJVfMHDEob6zkR-vTJcAe81Io,parking_space,"Siddeshor youth club,Badminton court",park_and_ride,27.7276252,85.3605371,Boudha stupa,1
ChIJGUf0dpcb6zkR82COrLnSA8E,parking_space,Sunakoshi oto care servicing centre,parking_garage,27.7146107,85.3650868,Boudha stupa,1
ChIJzSvqVQAb6zkRAy2ta0pT-3E,parking_space,King's skating park,park_and_ride,27.7172043,85.3691011,Boudha stupa,1
ChIJKZXb98IZ6zkRe-JyJnqaK8w,parking_space,Helambu buspark,parking_garage,27.7211449,85.35275850000001,Boudha stupa,1
ChIJt8ggZQAb6zkRRH0h7JlJa8U,parking_space,Varca and Assna stan Aashutosh,parking_lot,27.7132835,85.3562534,Boudha stupa,1
ChIJ7SnFRnYb6zkRf7tHKXn6Wpg,parking_space,Guheshwori Parking- Mira Parking,parking_garage,27.7106079,85.359095,Boudha stupa,1
ChIJXWR7LQAb6zkRzHA59LsnRs4,parking_space,Guhyeshwari Parking,parking_lot,27.7105411,85.35861059999999,Boudha stupa,1
ChIJp5Jai3IZ6zkRh4sq0rtZqJs,parking_space,Kuttigalli,parking_garage,27.7190399,85.3489464,Boudha stupa,1
ChIJM9yij3QZ6zkROy5o2nPeahI,parking_space,Guheswori Parking Lot,parking_lot,27.712034,85.35351849999999,Boudha stupa,1
ChIJrw5TBzwZ6zkRl203FlqPAIM,parking_space,Guheshowri Pay Parking,parking_lot,27.7115319,85.3533599,Boudha stupa,1
ChIJhcXZy9sb6zkR_Wb7Hs9Zpik,recreation,Boudha Retreats,yoga_studio,27.7211266,85.3611686,Boudha stupa,1
ChIJ1SG-xtsb6zkRQ74URo2b1V4,recreation,BUDDHA PARK Boudhanath,park,27.7224107,85.3614736,Boudha stupa,1
ChIJOVnxTZcb6zkRjZQLmHnzq1o,recreation,The Health Bar Nepal,gym,27.7201157,85.36196220000001,Boudha stupa,1
ChIJl1SBDtsb6zkR35iGA-RT7r4,recreation,Padma Healing Arts,yoga_studio,27.722561,85.36317849999999,Boudha stupa,1
ChIJtYIZAVAb6zkRXwd_nuVeOEw,recreation,Stupa Pets,pet_store,27.7228416,85.36299439999999,Boudha stupa,1
ChIJZb_MPQAb6zkRPcZ63naK_JU,recreation,Stupa snooker,sports_complex,27.7193139,85.3605137,Boudha stupa,1
ChIJK1rx5YEb6zkRRopR0cJS75g,recreation,Snow lion Snooker,sports_complex,27.720153,85.3644937,Boudha stupa,1
ChIJi1UIRwAb6zkRi2rHECXC86g,recreation,SA divine diva fitness,gym,27.7188613,85.3607789,Boudha stupa,1
ChIJQYl6EQAb6zkRQes06nsZQvk,recreation,Boudha Veteran Football Ground,playground,27.7185959,85.3618365,Boudha stupa,1
ChIJF7M_agAb6zkRjKpXdOY6S9k,recreation,Boudha stupa skate park,playground,27.7188162,85.36343260000001,Boudha stupa,1
ChIJHUyN-Zsb6zkRCcZ-3VObnTg,recreation,OG Boxing Gym,sports_coaching,27.7200746,85.35839039999999,Boudha stupa,1
ChIJLW6oDLIb6zkRxjm7dl6IIpw,recreation,Mila wellness yoga,yoga_studio,27.7224748,85.36562579999999,Boudha stupa,1
ChIJa2E6NAAb6zkRi7QxaBdH0mQ,recreation,https://www.instagram.com/reel/DQBYpuviTv7/?igsh=MXBnaTVxcHp4ajdzMg==,gym,27.7212981,85.3575479,Boudha stupa,1
ChIJucz_h6Ub6zkRU0nDv5tE0AE,recreation,"Boudha,3x3",sports_complex,27.7233067,85.3661285,Boudha stupa,1
ChIJ6RXjZQAb6zkRHyDngV7e0Lo,recreation,Refresh Recreation Center Pvt Ltd,swimming_pool,27.7171112,85.3601438,Boudha stupa,1
ChIJdQyKyxgb6zkRtdNtMd0CEkU,recreation,Blue5 snooker and restro,sports_complex,27.7166302,85.3616121,Boudha stupa,1
ChIJzQClRgAb6zkRMnTWGw0fXeU,recreation,Gym world,gym,27.7261186,85.3607687,Boudha stupa,1
ChIJ-yZ33jYb6zkR83IfNBMWyrg,recreation,Mongolian Snooker & Pool House,sports_complex,27.7164909,85.3617364,Boudha stupa,1
ChIJt4NMTzsb6zkR8ftx9t3H5_g,recreation,Samatva Wellness,yoga_studio,27.726512600000003,85.3611387,Boudha stupa,1
ChIJDcUcghsb6zkRFsJnDBO0ieU,recreation,Jimmy snooker,sports_complex,27.7161452,85.36199429999999,Boudha stupa,1
ChIJlxA_ydob6zkR0jKxjcb9g-U,recreation,Royal Gym Club & Fitness Center (Boudha),gym,27.7195526,85.36751749999999,Boudha stupa,1
ChIJkUyZGsEb6zkRseE8vf29gKk,recreation,Manjushree Park,park,27.7253563,85.3579371,Boudha stupa,1
ChIJQWdkNzsb6zkRe8cRba2owwk,recreation,Limi Complex,sports_complex,27.7260827,85.3649399,Boudha stupa,1
ChIJJSpjAQAb6zkRgVOZ7PlgSAE,recreation,Samat college,playground,27.7220875,85.36801559999999,Boudha stupa,1
ChIJ0blB5NAb6zkRNR4ZaqouloE,recreation,Futsal Arena Boudha,sports_activity_location,27.7158503,85.3620883,Boudha stupa,1
ChIJa9uqZQAb6zkRj7qigV0hMqQ,recreation,Bounce Nepal,playground,27.7158007,85.3621344,Boudha stupa,1
ChIJKf3cVAAb6zkRJq_vy9_pzec,recreation,Reform Body Pilates Studio - Boudha,gym,27.7256864,85.366022,Boudha stupa,1
ChIJ45Y9EQAb6zkRjDXVNobARMg,recreation,Boxmandu,sports_coaching,27.7257111,85.3660842,Boudha stupa,1
ChIJixdBMG4Z6zkRalGl157gJM4,recreation,Black Star Fitness,fitness_center,27.7183727,85.36737699999999,Boudha stupa,1
ChIJQ8B8hs8b6zkR0N28-ya-InQ,recreation,Saanvi Hotel & Restaurant,hotel,27.7183755,85.36737939999999,Boudha stupa,1
ChIJTTnbYXjKMkgR0f6dg1UdJlk,recreation,Cartrule,sports_complex,27.722932,85.3555107,Boudha stupa,1
ChIJwYfGhJsb6zkRDfgD94tLe4s,recreation,Rising Lotus Wellness Studio (wellnesskathmandu),yoga_studio,27.726793,85.365471,Boudha stupa,1
ChIJnxYgoQsZ6zkRvC0IcW0mvRo,recreation,Boxmandu,sports_coaching,27.7193472,85.355046,Boudha stupa,1
ChIJczoUXwAZ6zkR3ue1s3oto8I,recreation,Peakfit Fitness,fitness_center,27.7193118,85.355002,Boudha stupa,1
ChIJ7xceJwAZ6zkReuyC84lA21Q,recreation,Pani Tanki Park,park,27.7225876,85.3546708,Boudha stupa,1
ChIJzxdp7tcb6zkRPwbK18Mm63w,recreation,Kumari Chaur Park,park,27.7174624,85.3558678,Boudha stupa,1
ChIJgT2VSwAb6zkRTeX-GMofr08,recreation,Nyinba snooker fast food restaurant,sports_complex,27.7280211,85.3628469,Boudha stupa,1
ChIJO-kdSVQb6zkRhqnu5zUVWXw,recreation,Bagmati Nagar Park ( Milan Park ),park,27.714826,85.35981699999999,Boudha stupa,1
ChIJj8SIegAb6zkReu8BixI9wDw,recreation,Nayabasti (Bagmati Nagar park),park,27.7147265,85.36002549999999,Boudha stupa,1
ChIJN4dzVgAb6zkRkh5pjHbBe9U,recreation,Dawa snooker,sports_complex,27.728226,85.36413499999999,Boudha stupa,1
ChIJ5dTDEgAb6zkRu0IfMyUpDR8,recreation,Tutu's World Kapan,playground,27.7269616,85.35676389999999,Boudha stupa,1
ChIJeSQ-dgAb6zkRsQmnWF5vaiA,recreation,Dharane solti vlog,gym,27.7155698,85.3667931,Boudha stupa,1
ChIJc1fwqLgZ6zkR8l_57VNy8Ug,recreation,Royal Moroccon Steam Bath Hamam,gym,27.7192207,85.3541115,Boudha stupa,1
ChIJR8xCflMb6zkRQwPWlQAFngg,recreation,Nayabasti Football Ground,playground,27.714357,85.35968419999999,Boudha stupa,1
ChIJbwqdPwAb6zkRmLldwzh87RY,recreation,RBL Fitness Club,gym,27.7273047,85.3569723,Boudha stupa,1
ChIJISmDUwAb6zkR8AR9JfppFUE,recreation,Calisthenics park,city_park,27.7139728,85.36286869999999,Boudha stupa,1
ChIJudPMHgAb6zkRKorl_-OhrJE,recreation,Pals Moktan,playground,27.7159808,85.3560504,Boudha stupa,1
ChIJewmTjS0b6zkRvTiLlUQvOhI,recreation,Heaven Water,sports_complex,27.7156846,85.35626839999999,Boudha stupa,1
ChIJG_FzJCkb6zkRmekzl3T_vmo,recreation,Shanti Park,park,27.7138328,85.3630829,Boudha stupa,1
ChIJEe-6HgAb6zkRqkkpZh2GwYk,recreation,ramjanaki marg sp house,park,27.714396,85.365421,Boudha stupa,1
ChIJG3hEMQAb6zkRj1JdfPKXAb0,recreation,Bipul chowk,playground,27.7152011,85.36717999999999,Boudha stupa,1
ChIJbyNVqdYb6zkRxffQkGZkNlc,recreation,Dibya Hospitality,swimming_pool,27.7136782,85.360755,Boudha stupa,1
ChIJFyEkFwAb6zkREs8-U7CmDA8,recreation,Black 8s snooker club,sports_complex,27.7290625,85.3636875,Boudha stupa,1
ChIJkRa35sUb6zkRy2LPPLckSFE,recreation,Sahid Smriti Park,park,27.7187491,85.3703403,Boudha stupa,1
ChIJs5upxWgZ6zkR4SDFUCkdQOE,recreation,Taragaon Park,park,27.7202527,85.3530608,Boudha stupa,1
ChIJCbx9IAAb6zkRBwTbtKafMsY,recreation,Piyush Home,park,27.7134722,85.3632281,Boudha stupa,1
ChIJ_YMj-cMb6zkRS-yPkqHCGHk,recreation,Green Fustal,sports_complex,27.7249483,85.37008039999999,Boudha stupa,1
ChIJ9705aQAb6zkR-QhbgedQ5lc,recreation,YogStay,bed_and_breakfast,27.7134127,85.36051259999999,Boudha stupa,1
ChIJqRlPAegZ6zkRe0YeDs3k2qg,recreation,Hamro Snooker & Pool House,sports_club,27.7253445,85.3539108,Boudha stupa,1
ChIJs_DDfAAb6zkRjBGM-WRkWK0,recreation,Combact Sports Academy Nepal,fitness_center,27.7215268,85.3712056,Boudha stupa,1
ChIJBVAvhGcb6zkRZdMUv2wSwDk,recreation,LIFETIME GYM & FITNESS,gym,27.7270612,85.3686946,Boudha stupa,1
ChIJ7SCrYssb6zkRD1Cx9KBS7uw,recreation,Outlawz skate plaza,skateboard_park,27.7282695,85.3673443,Boudha stupa,1
ChIJJWpgBgAb6zkRj0AbRVlEk7c,recreation,Flex Gym Muscle and Fitness,gym,27.718562100000003,85.37092400000002,Boudha stupa,1
ChIJwRQlwhQZ6zkR9I0aQRoPm_U,recreation,Yog Sadan (Prabhu),yoga_studio,27.7269367,85.3546795,Boudha stupa,1
ChIJVVUFNM8b6zkRkiTmqMlbO2w,recreation,Devkota Park,park,27.7170111,85.3701782,Boudha stupa,1
ChIJ_cBV39ob6zkR03awyW4JKFo,recreation,De' Alpha Fitness Gym,gym,27.7268932,85.36969289999999,Boudha stupa,1
ChIJXQVC0KMZ6zkRwGEfm4HZ4ic,recreation,GymHub Nepal Pvt. Ltd,gym,27.7166104,85.3535698,Boudha stupa,1
ChIJz1JOMZYZ6zkRInhJp46T7qU,recreation,738Fitness,fitness_center,27.7247322,85.35247009999999,Boudha stupa,1
ChIJQfealQcb6zkRzbbeJc4qWj8,recreation,International School of yoga,yoga_studio,27.7226623,85.3722069,Boudha stupa,1
ChIJ0aT_SAAb6zkRrBti-FAxocg,recreation,Sejong snooker,playground,27.7301644,85.3588453,Boudha stupa,1
ChIJh9ouUwAb6zkRYfRLPvnPlV0,recreation,Royal Gym Club And Fitness,gym,27.7306432,85.3609908,Boudha stupa,1
ChIJV2qezk0Z6zkRjbGHfA49oEE,recreation,Young Physical Fitness,gym,27.7142733,85.3548498,Boudha stupa,1
ChIJIWcKYQkb6zkRYhI7YH_4t20,recreation,Bancharetar Chowk (बन्चरे टार चोक),park,27.7137883,85.36836679999999,Boudha stupa,1
ChIJQbQGeGEZ6zkRMcyVP-DJuvk,recreation,Heritage physical fitness centre,gym,27.7264502,85.352751,Boudha stupa,1
ChIJEcwJnOcb6zkRJBIXBSmTpEc,recreation,Club Mandala,swimming_pool,27.7309592,85.3633479,Boudha stupa,1
ChIJ17TFOGMZ6zkRWAxhYQfK0l8,recreation,Pitbull Gym,gym,27.7192,85.351197,Boudha stupa,1
ChIJTUcIagAb6zkRYInaxRDWzvI,recreation,Manjushree Park Jorpati,park,27.7219771,85.3730942,Boudha stupa,1
ChIJ66P6aAAb6zkRM-ACu73-sIg,recreation,Big tree,park,27.7222691,85.3730848,Boudha stupa,1
ChIJ0etqcsQb6zkRWzUefwQd-xM,recreation,Bagmati Park,park,27.7116382,85.36435349999999,Boudha stupa,1
ChIJO0GqMFsb6zkR15ntYk-wYHY,recreation,King Gurkha Training Center,fitness_center,27.7239147,85.3728683,Boudha stupa,1
ChIJU4emdwAb6zkREi32PozR_-g,recreation,SkateYard,playground,27.717111000000003,85.372175,Boudha stupa,1
ChIJS5y5Q2MZ6zkRigITPPsJChA,recreation,Passang Lamahu,park,27.7193658,85.35067,Boudha stupa,1
ChIJi5SXTRUb6zkRSrSiR8Dv-bM,recreation,Tinchuli Badminton Club,gym,27.725926,85.3722553,Boudha stupa,1
ChIJ3V8KWAAb6zkRPe4FPNvltDA,recreation,Little Joy Kathmandu,playground,27.7316604,85.36191749999999,Boudha stupa,1
ChIJr4bsU3Ub6zkRkvGiCZAof-I,recreation,Fitness Plus,gym,27.7315274,85.3641403,Boudha stupa,1
ChIJxdpaXmkZ6zkRd9jSWa4yivk,recreation,Kumarigal Chautara,park,27.7158307,85.3520436,Boudha stupa,1
ChIJ-1GIZQAb6zkR_5qqz6xhGcY,recreation,Rakesh wod Fitness,fitness_center,27.7313354,85.35849100000001,Boudha stupa,1
ChIJsekGYG0b6zkRjpTkEzFKwBo,recreation,GDS,park,27.7276,85.371459,Boudha stupa,1
ChIJZcgbStMb6zkR7kpA63n_w0s,recreation,Sports Hub Nepal,sports_complex,27.7318141,85.363806,Boudha stupa,1
ChIJ7bb4I1gZ6zkRo_nqJPqDjQw,recreation,Shankar Jyoti Park,park,27.715793,85.35182300000001,Boudha stupa,1
ChIJp2y1oJ0Z6zkR0FjqmE7GqcA,recreation,Banglamukhi hair style sailoon,gym,27.7174696,85.35085819999999,Boudha stupa,1
ChIJ62UAr-Mb6zkRTMAIFZOeC2s,recreation,Lakhe Pokhari Park- लाखे पोखरी पार्क,park,27.7319476,85.36342119999999,Boudha stupa,1
ChIJSexBXwAb6zkRtpxQsX3vdgI,recreation,Highway Futsal (New) & Swimming Pool,playground,27.7132003,85.3700372,Boudha stupa,1
ChIJk4ywMQAb6zkRqfsONmvlmeY,recreation,Jump and Skate Indoor Trampoline Park,park,27.719625,85.3741467,Boudha stupa,1
ChIJrUe8cL4Z6zkRmtZP7sHxRj4,recreation,Chuchchepati Subharamba park,city_park,27.7188931,85.3498043,Boudha stupa,1
ChIJAy9RHdYZ6zkRoD2Q0W8Pfbw,recreation,Om Skate Nation,skateboard_park,27.7273326,85.3514428,Boudha stupa,1
ChIJc0b2BAAb6zkRoZ6zIEjnx3A,recreation,Moomin Skate Park and Chiya Mantralaya,skateboard_park,27.7310037,85.3557244,Boudha stupa,1
ChIJk4OLC60Z6zkRBJCmxq0QXks,recreation,Gaurishankar Yoga & Wellness Studio,yoga_studio,27.7146186,85.35188199999999,Boudha stupa,1
ChIJV0PNYQAd6zkRVIiQVafhn14,recreation,black x fight gym,sports_coaching,27.728418200000004,85.3518981,Boudha stupa,1
ChIJtQDnFQAb6zkREdUll7lvzSo,recreation,Fight pro-motion club,sports_coaching,27.7219459,85.37497379999999,Boudha stupa,1
ChIJG-UxiZgb6zkRfvB5chp76cw,recreation,Green Paw Adventures Nepal (p) ltd,adventure_sports_center,27.7329397,85.3622465,Boudha stupa,1
ChIJ5a67sWYZ6zkRu90WfCdFqN0,recreation,Hariyali Park,park,27.7246882,85.3494137,Boudha stupa,1
ChIJKXYdHwAZ6zkR6Xm-z1h-pus,recreation,BlackX boxing club,sports_coaching,27.7290527,85.3521284,Boudha stupa,1
ChIJrY7w3kgb6zkRRrIqv17Rx18,recreation,Aaribari Park,park,27.710611000000004,85.3571348,Boudha stupa,1
ChIJn28VKw8b6zkRLqvdSjtNzU8,recreation,BBC free football ground,playground,27.7327833,85.3643938,Boudha stupa,1
ChIJsT05MgAZ6zkRDAPf3koWomg,recreation,Boss Fitness (Shiva mandir),gym,27.7312167,85.3546418,Boudha stupa,1
ChIJlapbCAAZ6zkRsHm43SifMEQ,recreation,Pranaw house,gym,27.7212229,85.3485671,Boudha stupa,1
ChIJDc75RIcZ6zkRds2GdQraAYo,recreation,Revive Fitness Guheshwori,gym,27.7116538,85.35432469999999,Boudha stupa,1
ChIJZfTGEAAb6zkRE1o_M4kffvA,recreation,Faika Chowk kapan,fitness_center,27.7333092,85.3621501,Boudha stupa,1
ChIJOXJ3WwAb6zkRZOBUafovT6I,recreation,Sano Pipalbot,park,27.7241107,85.37513140000001,Boudha stupa,1
ChIJD4I3W-wb6zkRfFVQBU810HY,recreation,ROLE-X FITNESS CLUB,gym,27.7334674,85.36211399999999,Boudha stupa,1
ChIJZx8bTO4Z6zkRX9hG2VxxcIk,recreation,Guheswori family Park,park,27.7122033,85.3530072,Boudha stupa,1
ChIJFw3RPCcb6zkRtQLds-fNPk4,recreation,Swargdwar स्वर्गद्वार,park,27.7161755,85.37430959999999,Boudha stupa,1
ChIJuQX-DgAb6zkRFfyp97IdS7Q,recreation,Club Fitbeing,gym,27.7129575,85.3720969,Boudha stupa,1
ChIJIfDaFwAZ6zkRTmjvHxc74lU,recreation,Star Skate,playground,27.7170942,85.3483887,Boudha stupa,1
ChIJDStbFAAZ6zkRttV7MKOWCSw,recreation,Open space,playground,27.7236349,85.3477158,Boudha stupa,1
ChIJNeyhNAAZ6zkR6YMoJmbVjlk,recreation,SK8 Roller Zone,skateboard_park,27.7165662,85.3484943,Boudha stupa,1
ChIJJ49B3wEb6zkRKS9V1ayh214,recreation,Galaxy Ground,playground,27.727283,85.37490299999999,Boudha stupa,1
ChIJ57I9NAAb6zkRgNG_A80xbC8,recreation,Brothers max club,sports_complex,27.7330065,85.3683313,Boudha stupa,1
ChIJVdLxZbgb6zkRGpPOucOGdyg,recreation,Samudayik Memorial Park,park,27.721244,85.376542,Boudha stupa,1
ChIJ6eV5K2QZ6zkRzhkauRYxiR4,recreation,British Gurkha Recruitment Institute & Training Centre (BGRT),fitness_center,27.7232298,85.34745819999999,Boudha stupa,1
ChIJa5IVewAb6zkRA4nk26ZjAUo,recreation,Bajagain stadium,playground,27.733884,85.3578884,Boudha stupa,1
ChIJzZDHIIEb6zkRu6luIucZsPM,recreation,Pahelo pool park,park,27.7119341,85.3720884,Boudha stupa,1
ChIJ4_sOaAAZ6zkRpKKXUn4huVw,recreation,Hiramaya cafe and snooker,sports_complex,27.7235509,85.3473218,Boudha stupa,1
ChIJQddvLpYb6zkRegbu1zLCnfs,recreation,Soul Himalaya Treks &Tours,tour_agency,27.7331177,85.3688542,Boudha stupa,1
ChIJjexmBAAb6zkRFQ3HOoOeZxg,recreation,Arubari skate park,skateboard_park,27.729401,85.37403859999999,Boudha stupa,1
ChIJwylJ67gb6zkR11ta-fya1l0,recreation,Jorpati Football Club,gym,27.7231276,85.37693469999999,Boudha stupa,1
ChIJLVsGfgAb6zkR0rJAy9cVHK4,recreation,SHERPA SN🎱🎱KER HOUSE,playground,27.7297139,85.3739287,Boudha stupa,1
ChIJs_Byb3gb6zkRyz0zWz7i8O8,retail,SS BRAND SILVER SHOP,shopping_mall,27.7217571,85.36242419999999,Boudha stupa,1
ChIJ37OwJAAb6zkRnoY4zUo2nAI,retail,Shangrila-Handicraft,jewelry_store,27.7217833,85.36242469999999,Boudha stupa,1
ChIJFZmVlPUb6zkRifdPmV7gWRc,retail,S.B.S.S.S. GEAR,clothing_store,27.7214148,85.36261379999999,Boudha stupa,1
ChIJzaysq9sb6zkRKXZK3tOwnw0,retail,Tese Arts & Handicraft,clothing_store,27.721673,85.3625519,Boudha stupa,1
ChIJWey8EgAb6zkR58tSLiIl_ZA,retail,Yala Handicraft,jewelry_store,27.7220026,85.36195099999999,Boudha stupa,1
ChIJo69dqdsb6zkRaFXHkZW3D2I,retail,SS Brand Buddhist Art Center (Silver Shop),jewelry_store,27.7218226,85.3624622,Boudha stupa,1
ChIJZw6pr9sb6zkRezbNXR8T7yE,retail,Cashmera Garments & Pashmina Shop,clothing_store,27.722033,85.36221700000002,Boudha stupa,1
ChIJ9ZezSdcb6zkR1ci2dpF8kzU,retail,Jomolangma 8848,clothing_store,27.7220808,85.3619863,Boudha stupa,1
ChIJEZUubwAb6zkRuuzM8wTV-Fk,retail,Radhe Radhe clothing store,clothing_store,27.7218667,85.362697,Boudha stupa,1
